date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:53:33	59219/59219	---M--	200	added ('OK')	text/html	date:Sat,%2001%20Jul%202017%2013:53:26%20GMT	http://runecom22.runtime.vn/san-pham/phu-kien-3125	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/san-pham/phu-kien-3125.html	(from http://runecom22.runtime.vn/tim-kiem.html?group=)
13:53:35	57572/57572	---M--	200	added ('OK')	text/html	date:Sat,%2001%20Jul%202017%2013:53:27%20GMT	http://runecom22.runtime.vn/san-pham/thoi-trang-tre-em-3126	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/san-pham/thoi-trang-tre-em-3126.html	(from http://runecom22.runtime.vn/tim-kiem.html?group=)
13:53:36	1928/1928	---M--	200	added ('OK')	image/png	etag:0x8D2A957CBB865B6	http://www.skypeassets.com/i/scom/images/skype-buttons/chatbutton_32px.png	D:/THISIS/Template/source/Template_1/www.skypeassets.com/i/scom/images/skype-buttons/chatbutton_32px.png	(from http://runecom22.runtime.vn/tim-kiem.html?group=)
13:53:36	4261/4261	---M--	200	added ('OK')	image/png	etag:%22969c4ba52e35d21:0%22	http://runecom22.runtime.vn/Images/icon-viber.png	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/Images/icon-viber.png	(from http://runecom22.runtime.vn/tim-kiem.html?group=)
13:53:36	4070/4070	---M--	200	added ('OK')	image/png	etag:%229dc1c8272d35d21:0%22	http://runecom22.runtime.vn/Images/icon-zalo.png	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/Images/icon-zalo.png	(from http://runecom22.runtime.vn/tim-kiem.html?group=)
13:53:36	1902/1902	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jul%202017%2013:53:29%20GMT	http://runecom22.runtime.vn/{{item.Facebook}}	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/{{item.a8.delayed	(from http://runecom22.runtime.vn/tim-kiem.html?group=)
13:53:37	2549/2549	---M--	200	added ('OK')	image/png	etag:%2243dbc9342d35d21:0%22	http://runecom22.runtime.vn/Images/icon-facebook.png	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/Images/icon-facebook.png	(from http://runecom22.runtime.vn/tim-kiem.html?group=)
13:53:38	74939/74939	---M--	200	added ('OK')	text/html	date:Sat,%2001%20Jul%202017%2013:53:31%20GMT	http://runecom22.runtime.vn/trang-chu.html?page=1	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/trang-chu2679.html	(from http://runecom22.runtime.vn/trang-chu.html)
13:53:40	75032/75032	---M--	200	added ('OK')	text/html	date:Sat,%2001%20Jul%202017%2013:53:32%20GMT	http://runecom22.runtime.vn/trang-chu.html?page=2	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/trang-chu4658.html	(from http://runecom22.runtime.vn/trang-chu.html)
13:53:41	73640/73640	---M--	200	added ('OK')	text/html	date:Sat,%2001%20Jul%202017%2013:53:34%20GMT	http://runecom22.runtime.vn/trang-chu.html?page=3	D:/THISIS/Template/source/Template_1/runecom22.runtime.vn/trang-chu9ba9.html	(from http://runecom22.runtime.vn/trang-chu.html)
