date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:48:10	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b17.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/set-tui-xach?sortby=price-asc)
00:48:10	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b18.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/set-tui-xach?sortby=price-desc)
00:48:10	48365/48365	---MCZ	200	added ('OK')	text/html	etag:W/86709a713d60e38d73b31b4dd84f888d	http://hmbfashion.com/collections/vi-cam-tay/set-tui-xach?view=grid	D:/thu_doc/template/demo/hmbfashion.com/collections/vi-cam-tay/set-tui-xachb92a.html	(from http://hmbfashion.com/collections/vi-cam-tay/set-tui-xach?view=list)
00:48:10	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b19.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/set-tui-xach?sortby=created-desc)
00:48:10	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b1a.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/set-tui-xach?sortby=created-asc)
00:48:10	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b1c.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-cheo?view=list)
00:48:10	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b1d.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-cheo?sortby=manual)
00:48:10	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b1e.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-cheo?sortby=best-selling)
00:48:11	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b1f.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-cheo?sortby=alpha-asc)
00:48:11	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b20.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-cheo?sortby=alpha-desc)
00:48:11	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b21.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-cheo?sortby=price-asc)
00:48:11	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b22.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-cheo?sortby=price-desc)
00:48:11	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b23.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-cheo?sortby=created-desc)
00:48:11	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b24.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-cheo?sortby=created-asc)
00:48:11	48412/48412	---MCZ	200	added ('OK')	text/html	etag:W/1005d62452be299de09bd6db7981a754	http://hmbfashion.com/collections/vi-cam-tay/tui-deo-cheo?view=grid	D:/thu_doc/template/demo/hmbfashion.com/collections/vi-cam-tay/tui-deo-cheob92a.html	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-cheo?view=list)
00:48:11	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b26.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-vai?view=list)
00:48:11	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b27.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-vai?sortby=manual)
00:48:11	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b28.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-vai?sortby=best-selling)
00:48:11	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b29.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-vai?sortby=alpha-asc)
00:48:12	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b2a.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-vai?sortby=alpha-desc)
00:48:12	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b2b.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-vai?sortby=price-asc)
00:48:12	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b2c.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-vai?sortby=price-desc)
00:48:12	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b2d.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-vai?sortby=created-desc)
00:48:12	48406/48406	---MCZ	200	added ('OK')	text/html	etag:W/06dcca9372df0c72a1d1f58c1f423761	http://hmbfashion.com/collections/vi-cam-tay/tui-deo-vai?view=grid	D:/thu_doc/template/demo/hmbfashion.com/collections/vi-cam-tay/tui-deo-vaib92a.html	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-vai?view=list)
00:48:12	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b2e.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/tui-deo-vai?sortby=created-asc)
